Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-04-08,13:38:11,1.0,39000,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,Medium,credit_card
2018-05-29,21:30:28,7.0,54231,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.5,138.9,13.9,Medium,credit_card
2018-08-25,10:07:24,4.0,32798,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Critical,credit_card
2018-03-05,16:24:20,4.0,18524,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,Medium,money_order
2018-12-23,22:45:46,7.0,27752,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.3,110.1,11.0,High,credit_card
2018-09-05,22:47:52,6.0,40282,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,High,money_order
2018-07-15,14:31:13,1.0,56874,Male,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,High,debit_card
2018-08-01,22:36:16,4.0,21223,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,High,money_order
2018-02-11,09:06:15,5.0,18175,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,29.8,3.0,High,money_order
2018-05-30,20:23:23,10.0,39084,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.5,99.2,9.9,High,credit_card
2018-11-02,18:09:55,10.0,21366,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,124.5,12.4,High,money_order
2018-07-05,16:47:04,1.0,26259,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,money_order
2018-11-13,23:10:30,7.0,43835,Male,Web,Guest,Fashion,Titak watch,228.0,4.0,0.5,138.9,13.9,Medium,credit_card
2018-05-05,21:59:28,6.0,59785,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,71.1,7.1,Medium,credit_card
2018-05-16,19:15:55,2.0,16775,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,153.1,15.3,High,credit_card
2018-06-16,17:38:43,2.0,59974,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.5,108.2,10.8,High,e_wallet
2018-05-01,21:22:29,6.0,39954,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,105.3,10.5,Critical,credit_card
2018-10-22,11:10:34,7.0,47005,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,High,credit_card
2018-11-19,14:51:31,6.0,38688,Female,Web,Guest,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,High,money_order
2018-06-02,08:00:03,1.0,39210,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,27.4,2.7,High,money_order
2018-04-20,12:48:40,10.0,16630,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.3,130.6,13.1,Medium,credit_card
2018-08-15,14:10:04,8.0,15784,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,79.8,8.0,High,credit_card
2018-06-11,15:47:43,5.0,47497,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.3,12.4,1.2,High,credit_card
2018-10-06,19:37:25,3.0,36095,Male,Web,Guest,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,Medium,e_wallet
2018-10-01,13:23:40,5.0,27184,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.4,66.3,6.6,Medium,credit_card
2018-06-25,11:17:02,1.0,53839,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,155.6,15.6,High,credit_card
2018-07-07,16:46:44,6.0,22363,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,credit_card
2018-09-24,00:15:05,9.0,43493,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,133.6,13.4,High,debit_card
2018-11-30,09:42:17,1.0,24756,Female,Web,Member,Fashion,Suits,109.0,4.0,0.5,24.6,2.5,Medium,credit_card
2018-06-30,15:48:07,4.0,23934,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,1.6,0.2,High,credit_card
2018-10-10,17:21:14,2.0,14327,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,34.7,3.5,Medium,credit_card
2018-03-20,19:10:19,5.0,57151,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,High,money_order
2018-11-11,18:37:26,6.0,36288,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,116.0,11.6,High,credit_card
2018-07-14,14:55:43,2.0,11644,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,Medium,credit_card
2018-04-11,21:54:42,3.0,36522,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.3,127.5,12.7,Medium,money_order
2018-10-11,11:16:56,7.0,39380,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.4,53.6,5.4,Critical,credit_card
2018-01-27,12:38:18,2.0,41088,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.3,160.6,16.1,High,credit_card
2018-10-03,18:54:53,1.0,36229,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,Medium,credit_card
2018-06-16,12:38:53,4.0,38914,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,Critical,credit_card
2018-10-05,15:29:48,4.0,59287,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,1.8,0.2,Critical,credit_card
2018-09-14,18:20:05,2.0,34336,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,3.3,0.3,High,credit_card
2018-02-06,19:21:53,4.0,36546,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,Medium,e_wallet
2018-12-12,19:24:17,10.0,22909,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.5,135.0,13.5,High,credit_card
2018-06-15,14:21:22,7.0,56895,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,130.9,13.1,Medium,credit_card
2018-12-02,14:42:43,4.0,44135,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,20.7,2.1,Medium,credit_card
2018-10-05,21:56:09,9.0,44408,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.4,129.8,13.0,High,money_order
2018-04-18,14:53:42,3.0,26133,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.4,53.6,5.4,High,credit_card
2018-11-02,12:07:03,2.0,36824,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,High,credit_card
2018-08-26,16:30:54,2.0,31242,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,High,credit_card
2018-08-01,18:31:00,4.0,58772,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,High,credit_card
2018-11-26,10:58:21,2.0,48420,Male,Web,Member,Fashion,Suits,109.0,2.0,0.3,22.5,2.2,Critical,money_order
2018-11-18,03:25:34,6.0,37725,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,Medium,credit_card
2018-03-13,16:45:26,10.0,20274,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,Medium,credit_card
2018-09-24,10:58:24,4.0,47269,Female,Web,Member,Fashion,Running Shoes,224.0,4.0,0.3,117.1,11.7,Medium,credit_card
2018-08-28,09:01:54,8.0,40428,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.5,90.4,9.0,High,credit_card
2018-04-17,19:49:49,6.0,48748,Female,Web,Guest,Fashion,Sneakers,62.0,2.0,0.3,31.0,3.1,Medium,money_order
2018-01-20,14:22:01,2.0,27054,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.3,113.8,11.4,High,money_order
2018-02-09,12:49:12,1.0,31714,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,71.1,7.1,Medium,credit_card
2018-11-11,19:56:49,5.0,35507,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,Critical,credit_card
2018-08-14,10:44:33,8.0,10985,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,Medium,credit_card
2018-06-26,18:43:05,1.0,57150,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
2018-09-22,21:42:37,10.0,34492,Female,Web,Member,Fashion,Suits,109.0,4.0,0.5,24.6,2.5,High,credit_card
2018-11-25,15:12:12,3.0,40055,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,3.3,0.3,Medium,e_wallet
2018-12-04,22:17:47,4.0,59568,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.3,23.7,2.4,Critical,credit_card
2018-06-18,01:14:50,9.0,41259,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,High,money_order
2018-05-21,11:56:58,1.0,36853,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,111.7,11.2,Medium,credit_card
2018-12-08,16:52:50,10.0,19500,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,Medium,credit_card
2018-06-18,18:22:22,3.0,19574,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,High,credit_card
2018-05-19,10:29:23,5.0,20398,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.3,55.2,5.5,High,credit_card
2018-10-13,11:40:00,4.0,20607,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,High,e_wallet
2018-05-07,20:42:38,6.0,36721,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,High,money_order
2018-04-01,15:25:12,10.0,44054,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,Critical,credit_card
2018-11-08,15:30:51,7.0,43281,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,24.6,2.5,Critical,credit_card
2018-05-20,19:05:48,7.0,23051,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.3,21.3,2.1,High,credit_card
2018-11-03,15:43:19,9.0,28917,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,27.4,2.7,Medium,credit_card
2018-12-27,16:41:35,10.0,20100,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,Medium,credit_card
2018-10-11,10:32:14,1.0,17252,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.5,124.5,12.4,Medium,credit_card
2018-12-08,10:47:40,1.0,46394,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,Critical,e_wallet
2018-05-17,14:22:23,7.0,36258,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,High,money_order
2018-08-28,22:21:37,6.0,41596,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.3,64.7,6.5,High,credit_card
2018-07-11,19:46:18,10.0,55385,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,163.0,16.3,Medium,credit_card
2018-05-22,11:08:57,6.0,26889,Female,Web,Guest,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,High,credit_card
2018-08-05,09:24:21,9.0,31498,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,111.8,11.2,Critical,credit_card
2018-05-22,12:27:46,7.0,49020,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,1.8,0.2,High,credit_card
2018-05-23,20:01:45,9.0,52805,Male,Web,Guest,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Medium,credit_card
2018-08-08,16:06:47,5.0,13137,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,High,credit_card
2018-06-19,15:21:44,2.0,13176,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,High,credit_card
2018-07-02,12:01:17,1.0,43514,Female,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.5,124.5,12.4,High,credit_card
2018-07-19,17:46:36,10.0,45106,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,20.7,2.1,Medium,money_order
2018-02-05,21:30:59,9.0,34462,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.3,120.6,12.1,Medium,credit_card
2018-01-09,14:35:36,3.0,50150,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,72.6,7.3,Medium,money_order
2018-11-09,23:21:52,7.0,19432,Female,Web,Guest,Fashion,T - Shirts,248.0,2.0,0.4,148.2,14.8,High,money_order
2018-09-09,13:59:57,4.0,10810,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.3,104.2,10.4,High,money_order
2018-11-05,14:20:40,1.0,34559,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,129.3,12.9,High,money_order
2018-09-10,17:34:43,7.0,44025,Female,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Medium,credit_card
2018-04-10,09:49:49,8.0,47880,Female,Web,Member,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,Medium,credit_card
2018-05-17,12:24:04,9.0,39256,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.5,37.1,3.7,Critical,credit_card
2018-03-04,20:17:01,3.0,56926,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,132.8,13.3,High,credit_card
2018-08-06,18:19:58,3.0,37460,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.3,120.2,12.0,Medium,credit_card
2018-09-13,21:50:49,10.0,51091,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Medium,credit_card
2018-07-09,11:39:27,5.0,36230,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,136.6,13.7,Medium,credit_card
2018-06-22,21:16:20,8.0,56703,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,75.8,7.6,High,e_wallet
2018-06-30,11:33:30,7.0,54018,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.5,118.4,11.8,Critical,money_order
2018-10-07,15:59:31,10.0,36887,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.3,86.6,8.7,Medium,money_order
2018-09-08,21:27:58,3.0,42666,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.4,133.6,13.4,High,credit_card
2018-04-20,12:47:41,4.0,42408,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,1.8,0.2,High,credit_card
2018-10-30,11:03:46,1.0,59967,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,0.8,0.1,High,credit_card
2018-04-28,14:42:38,9.0,31105,Female,Web,Guest,Fashion,Casula Shoes,122.0,1.0,0.5,38.3,3.8,High,credit_card
2018-12-16,14:40:05,6.0,27445,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,130.6,13.1,High,credit_card
2018-04-06,07:59:11,9.0,20300,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.3,120.2,12.0,Medium,credit_card
2018-04-29,12:33:35,8.0,14428,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.3,62.0,6.2,Medium,credit_card
2018-04-13,18:09:53,5.0,52999,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,Medium,money_order
2018-12-09,14:53:56,6.0,12709,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,Medium,money_order
2018-07-03,09:49:30,9.0,48024,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.4,148.2,14.8,High,credit_card
2018-07-17,21:36:30,2.0,46428,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.3,98.4,9.8,High,money_order
2018-01-28,19:50:19,5.0,22777,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,129.3,12.9,High,money_order
2018-02-20,22:05:03,2.0,30208,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,High,credit_card
2018-10-12,10:01:16,3.0,55809,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.3,17.0,1.7,Medium,credit_card
2018-08-04,17:38:12,6.0,14195,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,Critical,credit_card
2018-01-01,15:13:39,3.0,20401,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,Critical,credit_card
2018-03-27,16:13:33,3.0,28427,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.3,113.8,11.4,High,money_order
2018-02-15,13:53:55,4.0,38521,Female,Web,Guest,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,Medium,credit_card
2018-05-24,18:20:47,3.0,50129,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,125.2,12.5,Medium,credit_card
2018-01-17,15:44:37,3.0,14219,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.5,47.2,4.7,Medium,credit_card
2018-03-08,13:01:50,10.0,18931,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.3,138.2,13.8,Critical,credit_card
2018-05-29,09:08:56,5.0,46144,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,92.5,9.2,High,money_order
2018-12-30,23:09:23,8.0,10310,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.5,133.6,13.4,High,credit_card
2018-10-14,00:01:24,10.0,32507,Male,Web,Member,Fashion,Suits,109.0,4.0,0.5,7.2,0.7,Medium,money_order
2018-06-20,23:30:17,2.0,59738,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Critical,credit_card
2018-05-10,00:39:06,2.0,59431,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,Critical,e_wallet
2018-05-14,09:14:33,3.0,42162,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,141.8,14.2,Critical,money_order
2018-02-17,22:44:35,7.0,45802,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.5,124.5,12.4,Medium,credit_card
2018-09-05,08:17:07,6.0,51314,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.3,20.7,2.1,Medium,credit_card
2018-07-28,19:11:28,8.0,57295,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,113.8,11.4,Critical,credit_card
2018-12-28,11:33:57,2.0,55261,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.3,69.5,6.9,High,credit_card
2018-08-20,21:56:46,8.0,43615,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,130.8,13.1,Medium,credit_card
2018-01-07,14:34:55,9.0,51100,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,114.0,11.4,Medium,money_order
2018-07-08,13:19:35,7.0,18931,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.5,129.3,12.9,Medium,credit_card
2018-12-13,20:20:25,7.0,10555,Female,Web,Guest,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,High,credit_card
2018-12-06,09:08:46,8.0,20695,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,High,credit_card
2018-06-04,00:24:13,1.0,12097,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,38.3,3.8,High,credit_card
2018-04-16,18:16:55,1.0,18151,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,Medium,money_order
2018-12-03,09:01:00,4.0,15349,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,124.5,12.4,Medium,credit_card
2018-06-30,19:29:01,8.0,40798,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.4,15.5,1.6,Medium,money_order
2018-11-27,17:42:22,7.0,12434,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.3,120.6,12.1,High,credit_card
2018-10-19,23:30:03,3.0,42115,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,High,credit_card
2018-10-15,19:19:38,7.0,28640,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,163.0,16.3,High,money_order
2018-07-18,20:53:31,4.0,49758,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,106.2,10.6,Critical,credit_card
2018-08-06,13:05:21,5.0,35604,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
2018-09-18,01:48:47,7.0,47920,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,High,credit_card
2018-01-26,16:03:37,3.0,24868,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,3.3,0.3,High,credit_card
2018-10-06,13:07:28,10.0,26391,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,High,money_order
2018-05-28,20:40:23,5.0,32389,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,117.1,11.7,Medium,money_order
2018-07-05,19:08:35,3.0,43841,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,High,credit_card
2018-12-30,14:54:12,9.0,22154,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.3,15.5,1.6,High,credit_card
2018-04-25,03:47:40,1.0,38624,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,113.8,11.4,Medium,credit_card
2018-11-03,11:25:32,2.0,42206,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,63.1,6.3,Medium,credit_card
2018-06-22,17:05:18,10.0,35439,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,High,debit_card
2018-05-21,08:53:05,5.0,52628,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,114.0,11.4,High,credit_card
2018-09-27,10:17:51,9.0,54760,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,Critical,credit_card
2018-06-28,14:56:13,8.0,43517,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Medium,debit_card
2018-12-03,15:43:21,9.0,42775,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.3,21.3,2.1,High,e_wallet
2018-11-04,16:48:31,1.0,28241,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,High,credit_card
2018-11-06,22:12:52,10.0,45227,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,132.8,13.3,Medium,credit_card
2018-09-02,20:17:31,3.0,32739,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,120.2,12.0,High,credit_card
2018-09-17,17:05:07,7.0,28823,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.3,31.0,3.1,High,credit_card
2018-10-19,00:45:04,2.0,53745,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,141.2,14.1,Medium,money_order
2018-11-14,23:18:10,6.0,34556,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Medium,credit_card
2018-10-22,14:37:04,7.0,12768,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,130.8,13.1,High,credit_card
2018-03-12,19:01:53,1.0,40148,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,104.2,10.4,Medium,debit_card
2018-07-29,17:56:09,10.0,14340,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.3,111.8,11.2,Critical,money_order
2018-12-03,07:35:45,2.0,47044,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,22.5,2.2,Medium,credit_card
2018-11-18,02:04:43,8.0,16439,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.3,17.0,1.7,Medium,credit_card
2018-09-21,13:25:21,2.0,36246,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.4,22.5,2.2,High,e_wallet
2018-01-29,16:45:18,4.0,43784,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.5,139.5,14.0,High,credit_card
2018-05-09,16:24:35,5.0,47907,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.4,116.0,11.6,High,credit_card
2018-12-03,15:19:52,3.0,24822,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
2018-09-08,13:07:51,9.0,42138,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,Medium,e_wallet
2018-04-30,09:01:59,2.0,31707,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,75.8,7.6,Critical,credit_card
2018-05-15,17:04:10,3.0,50132,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.4,148.2,14.8,High,money_order
2018-06-24,11:40:54,2.0,52036,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.5,76.8,7.7,Medium,credit_card
2018-02-15,16:36:05,2.0,27948,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.3,111.8,11.2,Critical,money_order
2018-08-03,14:22:59,1.0,54973,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,Critical,money_order
2018-12-14,22:53:09,5.0,21218,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Medium,credit_card
2018-12-17,19:39:17,10.0,21862,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,40.8,4.1,Medium,credit_card
2018-11-23,20:41:56,6.0,43872,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,Critical,credit_card
2018-07-21,10:09:19,2.0,37958,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,122.4,12.2,Medium,credit_card
2018-10-07,22:36:58,3.0,27030,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.4,15.5,1.6,Critical,credit_card
2018-02-01,10:26:27,6.0,52711,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,Medium,credit_card
2018-11-16,14:03:37,9.0,53521,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,74.2,7.4,High,credit_card
2018-04-24,17:56:30,3.0,29101,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.3,138.2,13.8,Medium,e_wallet
2018-11-29,23:01:58,5.0,40420,Female,Web,Member,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,High,e_wallet
2018-09-05,14:54:55,2.0,42557,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,83.5,8.4,Critical,credit_card
2018-08-20,10:25:52,8.0,15045,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,15.9,1.6,Medium,money_order
2018-03-16,18:17:16,6.0,58965,Male,Web,Guest,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,Medium,credit_card
2018-01-11,11:38:12,5.0,12202,Female,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,Critical,money_order
2018-12-23,16:54:20,1.0,42922,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,137.3,13.7,Critical,credit_card
2018-12-21,17:14:02,3.0,40089,Female,Web,Guest,Fashion,Formal Shoes,213.0,2.0,0.5,128.7,12.9,Medium,credit_card
2018-04-20,20:02:06,10.0,19815,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,20.7,2.1,High,credit_card
2018-04-03,10:26:21,3.0,41119,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.3,113.8,11.4,High,credit_card
2018-03-02,19:06:04,7.0,58683,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,77.4,7.7,Critical,money_order
2018-04-08,15:26:16,3.0,21473,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.5,158.1,15.8,High,credit_card
2018-05-03,16:29:08,3.0,10373,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.5,108.2,10.8,High,credit_card
